Row ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Order ID,Customer Name,Customer Segment,Province,Region,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date,Returns
5066,29/04/2012,Critical,10,55.82,0.01,Regular Air,-28.85,4.82,5.72,36103,Nathan Mautz,Home Office,New Brunswick,Atlantic,Furniture,Office Furnishings,Magna Visual Magnetic Picture Hangers,Small Pack,0.47,01/05/2012,Sold
5067,29/04/2012,Critical,45,1335.316,0.03,Regular Air,701.66,35.99,0.99,36103,Nathan Mautz,Home Office,New Brunswick,Atlantic,Technology,Telephones and Communication,Accessory31,Small Pack,0.35,01/05/2012,Sold
5221,20/02/2010,High,39,213,0.01,Regular Air,-71.09,5.28,5.06,37157,Nathan Mautz,Home Office,New Brunswick,Atlantic,Office Supplies,Paper,Astroparche® Fine Business Paper,Small Box,0.37,22/02/2010,Sold
5368,15/08/2010,High,39,231.08,0.01,Express Air,-79.08,5.28,5.57,38176,Nathan Mautz,Corporate,New Brunswick,Atlantic,Office Supplies,Paper,Xerox 1981,Small Box,0.4,16/08/2010,Sold
5369,15/08/2010,High,48,428.36,0.06,Express Air,74.75,9.11,2.25,38176,Nathan Mautz,Corporate,New Brunswick,Atlantic,Office Supplies,Pens & Art Supplies,Dixon Ticonderoga Core-Lock Colored Pencils,Wrap Bag,0.52,17/08/2010,Sold
5424,05/12/2011,Low,26,118.43,0.02,Express Air,11.96,4.2,2.26,38531,Ionia McGrath,Home Office,New Brunswick,Atlantic,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Wrap Bag,0.36,12/12/2011,Sold
5704,03/01/2009,High,29,172.51,0.03,Regular Air,12.55,5.58,2.99,40354,Patrick Jones,Home Office,New Brunswick,Atlantic,Office Supplies,Binders and Binder Accessories,Avery Heavy-Duty EZD ™ Binder With Locking Rings,Small Box,0.37,04/01/2009,Returned
5705,03/01/2009,High,4,698,0.09,Delivery Truck,-93.16,212.6,52.2,40354,Patrick Jones,Home Office,New Brunswick,Atlantic,Furniture,Tables,Bush Advantage Collection® Round Conference Table,Jumbo Box,0.64,04/01/2009,Returned
5748,29/03/2010,High,22,447.23,0.03,Regular Air,122.78,20.24,6.67,40832,Erin Mull,Small Business,New Brunswick,Atlantic,Furniture,Office Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Small Pack,0.49,30/03/2010,Sold
5865,01/12/2010,Low,34,1541.458,0.05,Regular Air,-238.16,55.99,5,41632,Patrick Jones,Home Office,New Brunswick,Atlantic,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,08/12/2010,Sold
5897,22/08/2009,Critical,43,3277.39,0.02,Regular Air,286.01,73.98,4,41825,Patrick Gardner,Consumer,New Brunswick,Atlantic,Technology,Computer Peripherals,Keytronic 105-Key Spanish Keyboard,Small Box,0.77,23/08/2009,Sold
5976,17/08/2011,Not Specified,11,127.32,0.1,Express Air,22.96,10.91,2.99,42373,Emily Phan,Consumer,New Brunswick,Atlantic,Office Supplies,Binders and Binder Accessories,Heavy-Duty E-Z-D® Binders,Small Box,0.38,18/08/2011,Sold
6277,29/07/2012,Critical,39,248.64,0.08,Regular Air,-69.27,6.28,5.29,44423,Nona Balk,Corporate,New Brunswick,Atlantic,Furniture,Office Furnishings,"Eldon® 200 Class™ Desk Accessories, Burgundy",Small Box,0.43,30/07/2012,Sold
6447,19/09/2010,Low,5,845.614,0.01,Express Air,-653.49,195.99,4.2,45863,Patrick Jones,Home Office,New Brunswick,Atlantic,Technology,Telephones and Communication,688,Small Box,0.6,23/09/2010,Returned
6615,19/04/2010,Medium,18,84.74,0.06,Regular Air,34.10,4.91,0.5,47078,Karen Seio,Consumer,New Brunswick,Atlantic,Office Supplies,Labels,Avery 493,Small Box,0.36,19/04/2010,Returned
6616,19/04/2010,Medium,43,279.83,0.01,Regular Air,77.04,6.04,2.14,47078,Karen Seio,Consumer,New Brunswick,Atlantic,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",Wrap Bag,0.38,20/04/2010,Returned
6617,19/04/2010,Medium,20,98.57,0.07,Regular Air,-49.64,4.98,5.02,47078,Karen Seio,Consumer,New Brunswick,Atlantic,Office Supplies,Paper,Xerox 1989,Small Box,0.38,20/04/2010,Returned
6703,21/11/2011,High,40,102.15,0.03,Express Air,-138.51,2.08,5.33,47747,Patrick Gardner,Consumer,New Brunswick,Atlantic,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43,23/11/2011,Sold
6710,14/08/2011,Critical,3,19.57,0.02,Regular Air,-5.35,5.84,1.2,47810,Ionia McGrath,Home Office,New Brunswick,Atlantic,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag,0.55,15/08/2011,Sold
6861,28/10/2009,Critical,43,856.9,0.02,Regular Air,106.93,18.97,9.54,48896,Patrick Jones,Home Office,New Brunswick,Atlantic,Office Supplies,Paper,Xerox 1939,Small Box,0.37,30/10/2009,Sold
6974,09/07/2009,Critical,16,519.65,0.03,Express Air,26.36,30.98,8.99,49830,Ionia McGrath,Small Business,New Brunswick,Atlantic,Office Supplies,Pens & Art Supplies,"Boston School Pro Electric Pencil Sharpener, 1670",Small Pack,0.58,11/07/2009,Returned
7353,21/10/2011,Critical,31,655.33,0.08,Regular Air,-57.16,21.38,8.99,52389,Justin Deggeller,Corporate,New Brunswick,Atlantic,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,0.59,21/10/2011,Sold
7373,28/03/2009,Low,10,958.18,0.03,Delivery Truck,126.81,90.97,14,52576,Tony Sayre,Home Office,New Brunswick,Atlantic,Technology,Office Machines,Lexmark Z54se Color Inkjet Printer,Jumbo Drum,0.36,28/03/2009,Sold
7510,03/08/2010,Medium,19,506.49,0.06,Regular Air,105.69,25.98,5.37,53605,Karen Seio,Consumer,New Brunswick,Atlantic,Office Supplies,Appliances,3M Office Air Cleaner,Medium Box,0.5,05/08/2010,Sold
7511,03/08/2010,Medium,48,8367.68,0.06,Delivery Truck,886.35,170.98,35.89,53605,Karen Seio,Consumer,New Brunswick,Atlantic,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Jumbo Box,0.66,05/08/2010,Sold
7512,03/08/2010,Medium,1,74.31,0.07,Regular Air,-73.10,41.47,34.2,53605,Karen Seio,Consumer,New Brunswick,Atlantic,Furniture,Office Furnishings,Eldon Econocleat® Chair Mats for Low Pile Carpets,Wrap Bag,0.73,05/08/2010,Sold
7536,22/01/2009,High,27,4584.73,0.07,Regular Air,812.38,179.99,19.99,53891,Nathan Mautz,Home Office,New Brunswick,Atlantic,Technology,Computer Peripherals,Motorola SB4200 Cable Modem,Small Box,0.48,23/01/2009,Sold
7537,22/01/2009,High,44,4039.72,0.02,Express Air,-237.60,92.23,39.61,53891,Nathan Mautz,Home Office,New Brunswick,Atlantic,Furniture,Office Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Medium Box,0.67,23/01/2009,Sold
7538,22/01/2009,High,25,2570.944,0.03,Express Air,553.36,115.99,5.92,53891,Nathan Mautz,Home Office,New Brunswick,Atlantic,Technology,Telephones and Communication,8890,Small Box,0.58,23/01/2009,Sold
7748,26/05/2012,High,49,1944.87,0.06,Regular Air,496.43,41.71,4.5,55460,Patrick Jones,Home Office,New Brunswick,Atlantic,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,Small Box,0.56,28/05/2012,Sold
7749,26/05/2012,High,12,61.82,0.1,Regular Air,-10.45,5.34,2.99,55460,Patrick Jones,Home Office,New Brunswick,Atlantic,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38,27/05/2012,Sold
7815,02/02/2010,Not Specified,40,144.28,0.01,Express Air,52.94,3.08,0.99,55877,Erin Mull,Corporate,New Brunswick,Atlantic,Office Supplies,Labels,Avery 511,Small Box,0.37,04/02/2010,Returned
7816,02/02/2010,Not Specified,19,126.53,0.03,Regular Air,-73.38,5.98,7.5,55877,Erin Mull,Corporate,New Brunswick,Atlantic,Office Supplies,Paper,Xerox 1920,Small Box,0.4,03/02/2010,Returned
7927,03/08/2011,Medium,41,417.53,0.02,Regular Air,-309.06,9.98,12.52,56647,Tony Sayre,Home Office,New Brunswick,Atlantic,Furniture,Office Furnishings,"Eldon® Expressions™ Wood and Plastic Desk Accessories, Oak",Small Box,0.57,04/08/2011,Sold
8044,04/10/2010,Low,32,167.07,0.04,Regular Air,-93.23,4.91,5.68,57475,Tony Sayre,Home Office,New Brunswick,Atlantic,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Small Box,0.36,11/10/2010,Sold
8045,04/10/2010,Low,34,554.88,0.06,Regular Air,-145.33,15.99,13.18,57475,Tony Sayre,Home Office,New Brunswick,Atlantic,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,04/10/2010,Sold
8046,04/10/2010,Low,48,309.65,0.04,Regular Air,-79.81,6.54,5.27,57475,Tony Sayre,Home Office,New Brunswick,Atlantic,Office Supplies,Binders and Binder Accessories,Wilson Jones® Four-Pocket Poly Binders,Small Box,0.36,04/10/2010,Sold
8047,04/10/2010,Low,24,152.37,0.09,Regular Air,-76.53,6.48,6.6,57475,Tony Sayre,Home Office,New Brunswick,Atlantic,Office Supplies,Paper,Xerox 21,Small Box,0.37,06/10/2010,Sold
8062,18/09/2012,Medium,13,76.38,0.03,Express Air,-29.69,4.82,5.24,57537,Patrick Jones,Home Office,New Brunswick,Atlantic,Office Supplies,Binders and Binder Accessories,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Small Box,0.39,19/09/2012,Sold
8063,18/09/2012,Medium,29,2948.63,0.05,Regular Air,888.62,100.97,7.18,57537,Patrick Jones,Home Office,New Brunswick,Atlantic,Technology,Computer Peripherals,Gyration Ultra Cordless Optical Suite,Small Box,0.46,19/09/2012,Sold
8064,18/09/2012,Medium,4,18.33,0.09,Regular Air,-7.08,3.98,2.97,57537,Patrick Jones,Home Office,New Brunswick,Atlantic,Office Supplies,Paper,Unpadded Memo Slips,Wrap Bag,0.35,18/09/2012,Sold
8087,06/01/2012,Critical,10,86,0.05,Regular Air,-66.91,7.77,9.23,57698,Patrick Jones,Home Office,New Brunswick,Atlantic,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Small Box,0.58,07/01/2012,Sold
8088,06/01/2012,Critical,13,4805.36,0.04,Regular Air,1127.31,363.25,19.99,57698,Patrick Jones,Home Office,New Brunswick,Atlantic,Office Supplies,Appliances,Hoover WindTunnel™ Plus Canister Vacuum,Small Box,0.57,08/01/2012,Sold
8143,07/09/2010,Critical,36,146.71,0.01,Regular Air,38.63,4,1.3,58241,Patrick Jones,Home Office,New Brunswick,Atlantic,Office Supplies,Paper,EcoTones® Memo Sheets,Wrap Bag,0.37,08/09/2010,Sold
8144,07/09/2010,Critical,36,475.92,0.05,Regular Air,-95.30,12.88,4.59,58241,Patrick Jones,Home Office,New Brunswick,Atlantic,Office Supplies,"Scissors, Rulers and Trimmers",Martin-Yale Premier Letter Opener,Wrap Bag,0.82,08/09/2010,Sold
16,16/04/2009,High,37,4158.1235,0.01,Regular Air,1228.89,125.99,8.99,96,Keith Dawkins,Home Office,Manitoba,Prarie,Technology,Telephones and Communication,SC7868i,Small Box,0.55,18/04/2009,Sold
93,01/08/2011,Critical,38,283.65,0.02,Express Air,-29.21,6.68,5.41,610,Joe Elijah,Home Office,Manitoba,Prarie,Office Supplies,Paper,Xerox 195,Small Box,0.37,03/08/2011,Sold
95,20/10/2012,Medium,50,262.87,0.1,Regular Air,-166.29,5.28,6.26,612,Sheri Gordon,Corporate,Manitoba,Prarie,Office Supplies,Paper,Xerox 1928,Small Box,0.4,22/10/2012,Returned
96,20/10/2012,Medium,43,2531.0875,0.01,Regular Air,881.68,65.99,2.5,612,Sheri Gordon,Corporate,Manitoba,Prarie,Technology,Telephones and Communication,6190,Small Box,0.55,22/10/2012,Returned
216,09/08/2011,Low,41,726.22,0.01,Regular Air,52.47,17.67,8.99,1440,Stefanie Holloman,Small Business,Manitoba,Prarie,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,0.47,11/08/2011,Sold
553,23/02/2011,Medium,27,353.62,0.01,Regular Air,140.15,12.97,1.49,3749,Ken Black,Consumer,Manitoba,Prarie,Office Supplies,Binders and Binder Accessories,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Small Box,0.35,25/02/2011,Sold
598,11/06/2011,High,22,646.07,0.06,Express Air,237.75,28.48,1.99,4070,Joe Elijah,Home Office,Manitoba,Prarie,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,11/06/2011,Sold
687,19/04/2010,Medium,4,126.87,0.08,Regular Air,-125.99,32.98,5.5,4774,Lindsay Williams,Corporate,Manitoba,Prarie,Technology,Computer Peripherals,PC Concepts 116 Key Quantum 3000 Keyboard,Small Box,0.75,20/04/2010,Sold
958,19/07/2011,Critical,9,520.49,0,Regular Air,-51.01,51.65,18.45,6947,Logan Currie,Small Business,Manitoba,Prarie,Furniture,Office Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Medium Box,0.65,21/07/2011,Sold
962,27/02/2009,Critical,28,334.89,0.03,Regular Air,-1.44,11.99,5.99,6979,Keith Dawkins,Home Office,Manitoba,Prarie,Technology,Office Machines,TI 30X Scientific Calculator,Medium Box,0.36,28/02/2009,Returned
985,04/01/2012,Not Specified,3,172.04,0.02,Regular Air,143.08,54.2,11.1,7107,Steve Chapman,Corporate,Manitoba,Prarie,Furniture,Office Furnishings,Eldon Advantage® Foldable Chair Mats for Low Pile Carpets,Medium Box,0.64,04/01/2012,Returned
986,04/01/2012,Not Specified,3,113.14,0.06,Regular Air,-21.23,37.94,5.08,7107,Steve Chapman,Corporate,Manitoba,Prarie,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,06/01/2012,Returned
987,04/01/2012,Not Specified,32,1724.82,0.1,Regular Air,407.80,55.29,5.08,7107,Steve Chapman,Corporate,Manitoba,Prarie,Office Supplies,Storage & Organization,Recycled Steel Personal File for Standard File Folders,Small Box,0.59,05/01/2012,Returned
1132,09/05/2011,Critical,22,1337.81,0.02,Regular Air,407.12,59.78,10.29,8288,Marc Crier,Corporate,Manitoba,Prarie,Office Supplies,Binders and Binder Accessories,GBC Recycled Regency Composition Covers,Small Box,0.39,10/05/2011,Sold
1187,30/09/2012,Low,31,937.8,0,Regular Air,27.12,29.74,6.64,8678,Ken Black,Consumer,Manitoba,Prarie,Office Supplies,Storage & Organization,Acco Perma® 2700 Stacking Storage Drawers,Small Box,0.7,05/10/2012,Sold
1480,14/05/2009,Critical,40,227.37,0,Regular Air,-92.07,5.28,5.61,10659,Dave Brooks,Corporate,Manitoba,Prarie,Office Supplies,Paper,Xerox 1954,Small Box,0.4,14/05/2009,Sold
1489,02/05/2011,High,39,6330.086,0.1,Regular Air,1421.89,205.99,2.5,10695,Deborah Brumfield,Corporate,Manitoba,Prarie,Technology,Telephones and Communication,V70,Small Box,0.59,03/05/2011,Sold
1620,05/02/2011,Not Specified,3,1566.8,0.06,Delivery Truck,-1044.92,500.97,69.3,11719,Keith Dawkins,Home Office,Manitoba,Prarie,Technology,Office Machines,Epson Stylus 1520 Color Inkjet Printer,Jumbo Drum,0.37,06/02/2011,Sold
1621,05/02/2011,Not Specified,30,616.01,0.09,Regular Air,-74.88,21.38,8.99,11719,Keith Dawkins,Home Office,Manitoba,Prarie,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,0.59,05/02/2011,Sold
1622,05/02/2011,Not Specified,17,438.6085,0.01,Regular Air,-56.05,28.99,8.59,11719,Keith Dawkins,Home Office,Manitoba,Prarie,Technology,Telephones and Communication,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Medium Box,0.56,05/02/2011,Sold
1651,25/05/2010,Not Specified,5,1386.6,0.09,Delivery Truck,-556.18,280.98,57,11908,Marc Crier,Corporate,Manitoba,Prarie,Furniture,Chairs & Chairmats,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Jumbo Drum,0.78,27/05/2010,Sold
1923,05/04/2009,Not Specified,45,1553.38,0.1,Regular Air,180.88,36.55,13.89,13765,Scot Wooten,Corporate,Manitoba,Prarie,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Wrap Bag,0.41,07/04/2009,Returned
1967,01/09/2009,High,21,441.7,0.08,Regular Air,167.18,22.23,3.63,14055,Keith Dawkins,Home Office,Manitoba,Prarie,Furniture,Office Furnishings,"Executive Impressions 14"" Contract Wall Clock",Small Pack,0.52,03/09/2009,Sold
2010,27/04/2009,Low,38,10823.84,0.09,Regular Air,3857.43,300.97,7.18,14342,Deborah Brumfield,Corporate,Manitoba,Prarie,Technology,Computer Peripherals,Gyration Ultra Professional Cordless Optical Suite,Small Box,0.48,27/04/2009,Sold
2063,31/08/2009,Low,2,42.3,0.06,Regular Air,-25.38,19.23,6.15,14756,Steve Chapman,Corporate,Manitoba,Prarie,Furniture,Office Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Small Pack,0.44,31/08/2009,Sold
2065,09/10/2009,High,20,94.86,0.08,Regular Air,39.69,4.91,0.5,14785,Nicole Brennan,Consumer,Manitoba,Prarie,Office Supplies,Labels,Avery 493,Small Box,0.36,09/10/2009,Sold
2066,09/10/2009,High,25,744.12,0.02,Regular Air,146.51,28.15,6.17,14785,Nicole Brennan,Consumer,Manitoba,Prarie,Office Supplies,Pens & Art Supplies,"Boston Model 1800 Electric Pencil Sharpener, Gray",Small Pack,0.55,10/10/2009,Sold
2079,30/04/2010,Not Specified,44,174.9,0.06,Express Air,-150.90,3.58,5.47,14855,John Lee,Corporate,Manitoba,Prarie,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box,0.37,02/05/2010,Sold
2080,30/04/2010,Not Specified,48,103.8,0.1,Regular Air,-150.53,2.23,4.57,14855,John Lee,Corporate,Manitoba,Prarie,Furniture,Office Furnishings,Eldon Pizzaz™ Desk Accessories,Small Pack,0.41,02/05/2010,Sold
2081,30/04/2010,Not Specified,19,2557.51,0.01,Delivery Truck,-168.48,124.49,51.94,14855,John Lee,Corporate,Manitoba,Prarie,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,02/05/2010,Sold
2105,20/08/2010,Not Specified,11,1378.72,0.07,Delivery Truck,-640.60,122.99,70.2,15045,Logan Currie,Small Business,Manitoba,Prarie,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,22/08/2010,Sold
2266,17/07/2010,High,49,5610.612,0.01,Regular Air,2040.87,125.99,2.5,16289,John Lee,Corporate,Manitoba,Prarie,Technology,Telephones and Communication,V2397,Small Box,0.58,19/07/2010,Sold
2718,07/09/2011,Critical,20,67.03,0.04,Regular Air,-30.40,3.14,1.92,19621,Marc Crier,Corporate,Manitoba,Prarie,Office Supplies,"Scissors, Rulers and Trimmers",Serrated Blade or Curved Handle Hand Letter Openers,Wrap Bag,0.84,08/09/2011,Sold
2719,07/09/2011,Critical,15,140.82,0.08,Express Air,-43.26,7.98,6.5,19621,Marc Crier,Corporate,Manitoba,Prarie,Office Supplies,Storage & Organization,Iris Project Case,Medium Box,0.59,08/09/2011,Sold
2771,05/12/2010,Not Specified,28,4371.92,0.03,Delivery Truck,-533.44,150.98,66.27,20036,John Lee,Corporate,Manitoba,Prarie,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,0.65,08/12/2010,Returned
2772,05/12/2010,Not Specified,21,1745.118,0.03,Regular Air,307.25,95.99,4.9,20036,John Lee,Corporate,Manitoba,Prarie,Technology,Telephones and Communication,T60,Small Box,0.56,07/12/2010,Returned
2880,05/03/2009,Not Specified,44,479.96,0.08,Regular Air,122.54,10.91,2.99,20773,Denise Monton,Home Office,Manitoba,Prarie,Office Supplies,Binders and Binder Accessories,Heavy-Duty E-Z-D® Binders,Small Box,0.38,06/03/2009,Sold
2909,15/03/2011,High,50,28664.52,0.09,Regular Air,13340.26,599.99,24.49,20967,Deborah Brumfield,Small Business,Manitoba,Prarie,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,15/03/2011,Sold
2910,15/03/2011,High,6,635.7405,0.03,Regular Air,-397.53,125.99,8.08,20967,Deborah Brumfield,Small Business,Manitoba,Prarie,Technology,Telephones and Communication,M3682,Small Box,0.57,16/03/2011,Sold
2974,02/03/2012,Low,16,423.07,0.01,Regular Air,126.95,25.38,8.99,21478,Keith Dawkins,Home Office,Manitoba,Prarie,Furniture,Office Furnishings,"Executive Impressions 13"" Chairman Wall Clock",Small Pack,0.5,04/03/2012,Sold
2975,02/03/2012,Low,33,1602.21,0.05,Regular Air,728.49,48.04,5.79,21478,Keith Dawkins,Home Office,Manitoba,Prarie,Office Supplies,Paper,Xerox 1937,Small Box,0.37,06/03/2012,Sold
3000,27/03/2009,Medium,29,547.82,0.08,Regular Air,69.63,18.7,8.99,21633,Keith Dawkins,Home Office,Manitoba,Prarie,Furniture,Office Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Small Pack,0.47,28/03/2009,Sold
3015,21/10/2010,Medium,14,278.27,0.02,Regular Air,-51.91,19.35,12.79,21696,Marc Crier,Consumer,Manitoba,Prarie,Office Supplies,Binders and Binder Accessories,GBC Durable Plastic Covers,Small Box,0.39,22/10/2010,Sold
3184,01/03/2009,Critical,25,667.36,0.09,Regular Air,218.89,28.48,1.99,22851,Denise Monton,Home Office,Manitoba,Prarie,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,02/03/2009,Sold
3185,01/03/2009,Critical,13,32.37,0,Regular Air,-48.55,2.08,5.33,22851,Denise Monton,Home Office,Manitoba,Prarie,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43,03/03/2009,Sold
3186,01/03/2009,Critical,38,1409.0875,0.06,Express Air,233.56,45.99,4.99,22851,Denise Monton,Home Office,Manitoba,Prarie,Technology,Telephones and Communication,KF 788,Small Box,0.56,02/03/2009,Sold
3295,31/05/2011,Not Specified,7,1011.16,0.02,Regular Air,547.96,136.98,24.49,23557,Keith Dawkins,Home Office,Manitoba,Prarie,Furniture,Office Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Large Box,0.59,01/06/2011,Returned
3443,01/03/2010,Medium,8,180.79,0.05,Regular Air,20.09,22.84,5.47,24577,Steve Chapman,Corporate,Manitoba,Prarie,Office Supplies,Paper,Xerox 1929,Small Box,0.39,02/03/2010,Sold
3504,26/01/2010,Low,8,487.59,0.04,Delivery Truck,-205.29,58.14,36.61,24961,Ken Black,Consumer,Manitoba,Prarie,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,02/02/2010,Sold
3507,17/12/2011,Medium,34,4152.12,0,Regular Air,817.98,120.33,19.99,24966,Deborah Brumfield,Corporate,Manitoba,Prarie,Office Supplies,Storage & Organization,Iceberg Mobile Mega Data/Printer Cart ®,Small Box,0.59,18/12/2011,Sold
